,killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
19484,Bluezone,zhangxianman1,6.0,0.0,0.0,ERANGEL,2U4GBNA0Ymk6dwBWR8RMKO9-BaMYTS3KLqvWP0E2552sWyg_q7hCBwewD-Ypr4G9,1655,AmethystC,4.0,218080.3,251748.0
9472,M16A4,GrandmasterPai,5.0,329405.8,540623.0,ERANGEL,2U4GBNA0Ymn9kFuSzC-IE4VEMFh2S3BkxZ6yKMiZPb9uI9VwpdMKdDwQE2-ye26J,1394,Doominick,10.0,344717.7,544609.9
4749,M416,AnerleHushubao,2.0,394032.1,288781.2,ERANGEL,2U4GBNA0Ymm0xKIivZQMUCPNnY06OPootjDdM0RtAL61KsDLeIIm8bS2hbaOZfZd,639,Hisisnamahuang,22.0,398532.7,291934.8
34447,SKS,Lettuce-orge,21.0,324530.0,532439.8,ERANGEL,2U4GBNA0YmmQkKKrmbAirYXqEZRA8RzQbqEJPICJmqcIUhOyLdpM2Di-4BgXoXFc,471,Something660,50.0,319232.4,523377.1
42678,Down and Out,angxiii,4.0,363962.2,359601.6,ERANGEL,2U4GBNA0YmntAuEGYrwhwrqzvOsjp5EAt_f80Pj0GxtxrsZNIraDCeJD1plf11uU,875,Charizard-,16.0,363189.8,360265.5
28772,Mini 14,Siftor,5.0,361673.3,135397.6,ERANGEL,2U4GBNA0Ymlojtwqt-M3Wp65_y0sIk1vIibaGgN1ZP5yo26KrK0vR6ZrezJ2DYtn,1672,Wildwolfy,8.0,356461.0,137873.3
1090,SCAR-L,CutMeng,1.0,410709.9,284777.2,ERANGEL,2U4GBNA0YmnmvI29GR080nJ5U4oZyrJ2kJqz7BeQrwDdx68BbncOZ_5DnysRn2Ca,344,kevinsleepy,15.0,411035.9,284624.3
10996,Down and Out,czwNB666,3.0,442623.7,234439.4,MIRAMAR,2U4GBNA0YmmkW482XMScV-8O0B-j_sTdLF9lGQIhdOhEUA_J3A8oI5yP64rquOt1,1247,Chelseazed,4.0,444293.5,229645.5
37861,Down and Out,Afflictionxd,22.0,700432.7,344686.5,ERANGEL,2U4GBNA0Ymlqk9xh2rgwwbox-pfwMRi4HISxeTFqT5yZO8ONqZj-tIlpyD1W0npv,151,Scrowwer,21.0,702849.3,344603.6
40762,SCAR-L,zhangguinan711,23.0,362437.2,397078.2,ERANGEL,2U4GBNA0YmnI1Cay3DdgsE-eKS7HlqAhD2j0ppv7LeRWGZX5MoINLEUfjAhwsI2Y,193,Nick1Hu,4.0,363786.3,396119.5
11565,UMP9,YnYyangzilaoge,2.0,445063.9,622413.5,ERANGEL,2U4GBNA0YmmT8RMLN_HAbSz1-6SZsIQu9bs9z01q5Zw9pFWQOkqbQuGhU2hRpqwA,168,Sjyyyyyyyyyyyyy,27.0,443787.4,623166.3
23722,Kar98k,FlowerDanceCY,10.0,574722.9,381914.3,ERANGEL,2U4GBNA0YmmYO-DoG73QcbiVaG5bHNmhA8C1aC3LNn7Vi_Dt-IepPVO_Uvg32Pbd,210,BNILL,28.0,574606.3,382130.9
10179,AKM,coolanjelo,6.0,616207.4,495518.9,ERANGEL,2U4GBNA0YmnBR4559kTVsNvXqS7iLvbpqAudhPsbeFQuYYTXwQPcDRYRpUr5VUml,426,Lamentavell,15.0,617771.9,496380.6
48147,M16A4,BBAAAMMMM,44.0,391299.4,350776.5,ERANGEL,2U4GBNA0YmkYgs5wZQMtfWgRf_4NNW0zq3U_4Ae-9EKoBzUKrbAfcT7hBmi1yIKh,106,LaGGeR38Irk,49.0,391367.6,350862.7
47495,Down and Out,Blue_War,7.0,607204.6,593193.2,ERANGEL,2U4GBNA0Yml3JIax4sdxs7PtCMO3SRL5DxqdBPZ5PWMVdd8l82krP0IoIMG-PSid,757,Ball-Lee,25.0,605889.3,590362.1
28211,UMP9,Unrealburrito,6.0,311159.2,306406.9,MIRAMAR,2U4GBNA0YmlPCTZnbJTjkBDnKN1r2JQD1-lAGNzIgWIX_wzUxIGWXE5VnTkzZO_Y,933,JTRAH,18.0,310190.9,311761.7
13371,M16A4,Xuweidongaihll,11.0,493141.7,438200.2,ERANGEL,2U4GBNA0YmmrPxn2O9wIPm3ee0zRqDxMHswae4j10C-3Om6kLJPbPmen39XdJFIq,711,QinXiKai,23.0,493422.0,437183.8
53495,UMP9,Renja666,2.0,528549.4,627415.3,ERANGEL,2U4GBNA0YmmlHhDNptsivyFaZlkYpddphZavSRx8ROH1UX-ONy3MDyJkPR3PDB1H,126,SSGD_7,77.0,528700.6,627985.4
52989,Punch,BritoRJ,48.0,450361.6,696950.3,ERANGEL,2U4GBNA0YmnqVdHhVuv2P_1TwB7NPbxmICvumli3Cg5f9MN0sYOw4MUBGhk_aRKn,138,Coolpipikang,34.0,0.0,0.0
7503,UMP9,Jack_qingren,15.0,160024.2,621586.3,ERANGEL,2U4GBNA0Ymlw1Lc2XCM3sz74zcx9pefmibUVaqMFpo6Q9ThhBnBPTb79_p7xWUZA,373,xiebinshizhu,21.0,159363.2,620680.1
51913,Micro UZI,aftersunny,17.0,383852.3,116110.8,ERANGEL,2U4GBNA0YmldoYgH2E46mpnmrl0lkaVbXclXhIJxw7s8Lbhii3BJLxCelUgPCBdZ,139,BeatSmeat,10.0,384136.2,116200.0
3502,UMP9,sadsadd3210,10.0,598455.9,669188.3,ERANGEL,2U4GBNA0YmmyNWABCuuEotdFnf2pYAu3C5f-JJ9Qv-UyQVaC43ykt3LYzYU6W2Et,1091,Concannon,22.0,597974.6,669020.1
23830,M416,RhythmTohka,2.0,391546.7,646815.9,ERANGEL,2U4GBNA0Ymk7O4e_IzELgNllROgHlg1hPVeDb7TbLdkh2l6yGXkmIfSn-lFS9I0G,1450,BestSunlight,14.0,391628.5,645760.8
49557,P1911,SHUZIQING797,33.0,606583.6,486877.4,ERANGEL,2U4GBNA0YmkWtzJHgxfbC5qBVr48gxMhdbTnv5KXwJNMBtAlQL_LZZoy5sfud-cV,296,Shikihh,26.0,606335.4,487003.1
56102,M16A4,Dawangziyue,16.0,469992.6,361902.7,MIRAMAR,2U4GBNA0YmnsSJ6XdGIkIAhTPf2tnwA6eg_8a78O8OP6kaD-ua8Gm6sr1jTsVSHO,583,ucowmescatpunch,29.0,470956.7,360956.2
4121,SCAR-L,Tinerg,1.0,468260.2,375260.5,ERANGEL,2U4GBNA0Ymkftyau6Av9xdA4QmGtUC3doKzOLyUp5wwLSkyaC0eJXtC9uBl7Mzmx,1653,WYN-33333,4.0,467823.9,376086.9
29172,M16A4,Alth4lus,15.0,297324.5,444740.9,ERANGEL,2U4GBNA0YmmZpjNwmC13VxKfAhk01o5Pe9pR2kfAv5S57nsn2vpti79yStbZXEfO,142,ArkAng3L,47.0,295863.0,443659.7
36418,Punch,Twilight_R,29.0,491061.3,346967.2,ERANGEL,2U4GBNA0YmmZbBnzhd9MFivTCPNOBL_E284ktWGaOq18A9lpNRsGcmIKkom3YZAY,101,Forest_Frozen,85.0,491013.1,347038.6
6514,Down and Out,liuweidashuaige,32.0,440608.1,636754.9,ERANGEL,2U4GBNA0YmlMqUy26Nx8Rmm3UjhNVwg6rFwjs4FGnjp83bGmwSELWoDpqkrt6FPZ,248,Daniel_Is_God,35.0,441564.6,630217.7
33374,AKM,zhang_forever1,8.0,403487.5,124001.3,ERANGEL,2U4GBNA0YmlFGykM_UDeZkthDu9VtgPYZ3OCXEcbVQG5C3yAba000e5e4Z57XP3n,1187,solek241,14.0,406483.3,120697.2
23437,Mini 14,zhaoyajie256,7.0,304277.0,552747.2,ERANGEL,2U4GBNA0YmkOY2qeI11XaN1uWAeAXCdeWa0GGL-l_RWGGLTqV2633BerA7SrlvmO,600,AHTOHH,48.0,301552.3,543858.8
13257,Grenade,ZB8888,30.0,213545.0,281703.9,ERANGEL,2U4GBNA0YmlA6wxiWndtLjJ2CkQcqX0ZCO_OgzhbLSpFdWDvx--hOAdIQby4ntIa,368,ZB8888,30.0,213545.0,281703.9
8508,SCAR-L,henyc,4.0,443313.3,628601.0,ERANGEL,2U4GBNA0YmmELvULguE0r47_t38VM9YZw7-SVJ3-9_uU_DM1z-hZpIvu2lYWd9px,267,eamonbabe,26.0,443636.2,627347.7
32808,Bluezone,,,,,MIRAMAR,2U4GBNA0Ymmlj1Lt9amwXyFHgD8WbbPJdTF7eXZzigcGNG-DSyg6fCXmADSbws6U,1509,Ma-18637937000,3.0,365876.8,306228.6
8999,UMP9,EaZeni,19.0,350543.6,429987.5,ERANGEL,2U4GBNA0YmlM9qTuvc9qEVChpcWoEA8InpqVZJCCgpgdmu4pHFLFWxtLK47y8Ky9,835,420178420,,349649.8,430391.0
40370,M416,CherishXnRomance,2.0,570467.2,388899.5,ERANGEL,2U4GBNA0YmmTg6H2z41SnAxMMYGGgdpXdykclVrWVLnyjIDo3ZEACGbVF25lO8Ja,183,RichG4ng,27.0,570811.4,388824.7
13345,Down and Out,GrosCrisss,36.0,444561.3,622603.7,ERANGEL,2U4GBNA0YmmrPxn2O9wIPm3ee0zRqDxMHswae4j10C-3Om6kLJPbPmen39XdJFIq,188,fixitjohnson,43.0,441749.9,622830.8
54705,Down and Out,Guess50,23.0,426252.5,566314.8,MIRAMAR,2U4GBNA0YmnHvpDyTZA-tnTa4mf1TF3GX9djbt7OKRx6q4aWgjZBqQ50a1I93B6I,317,MfmSoul,34.0,426600.6,563934.7
3185,M416,DarkStarPhung,23.0,616675.6,609280.4,ERANGEL,2U4GBNA0Ymm_5InGu4XxmbWrPJjpsdwDKldtKteYWNAiZwf0kk_eKg6SGWDmiikq,436,Halo_Glory,37.0,616160.4,609251.2
7353,SCAR-L,Kuaishou-djdg,1.0,548349.4,654107.6,,2U4GBNA0YmlYNAxlzLXqP4yFs_TnX7x4IdstRdNhchMAfphZEH6yTTjgmPyUYKAa,1619,hxcjoone,5.0,552988.7,656923.4
50848,M16A4,TFboys_WJK,5.0,435515.1,338233.4,ERANGEL,2U4GBNA0Ymnu1aIlHM47CpuXTjyoanpvK_BWTP8V5jTU8WfGPyqiEw9D-QIwJkQw,337,L8rBro,30.0,435839.6,338267.6
27749,AKM,Notordinaryboy7,6.0,446059.5,629849.2,ERANGEL,2U4GBNA0Yml9eSVByAPeLciLoaNvAYhck4RjqR64KHRoOj5HEoREiRKzm0PVZdJT,390,slayerkl9,36.0,446498.5,630614.1
18260,Mini 14,CCTVYuHao,1.0,169109.2,295750.4,MIRAMAR,2U4GBNA0YmkeT1k7PbAM9gQa1YwJOBn_xIA2SvvrB10kvf9cEAA6szHh-4ipDhbK,564,DADplstho,24.0,168703.4,296551.7
11524,M416,w2567006383,2.0,550752.4,572913.8,ERANGEL,2U4GBNA0YmmT8RMLN_HAbSz1-6SZsIQu9bs9z01q5Zw9pFWQOkqbQuGhU2hRpqwA,985,JoeMamma,14.0,525260.2,564230.2
6815,SKS,xyjz666,8.0,616658.3,408651.3,ERANGEL,2U4GBNA0YmkO4k9nFC5ZMd_WV4qDWvnz6FLVFJ_qoN5ss38_nDM_HWzEWa3-Hkvg,1441,Mr-Beau,10.0,607086.1,409420.1
54331,UMP9,YinChen691,42.0,483194.6,470924.8,ERANGEL,2U4GBNA0Ymnrk0oE2Rc7WoBZhn08ZviRLYR-fRAbEETlxCHVI4fEdBYWlIfXNzN5,704,Tuon,45.0,485787.4,472927.9
48892,AKM,LinGuoRT,4.0,645083.6,262061.6,MIRAMAR,2U4GBNA0YmmrhwjZUjE9ZNgldniD5SM6RbOZjwQiT65dO-uMcrJVjq4rpZ5QCVRM,337,Tron20119,24.0,645725.2,259017.6
55436,S686,Amperr0,8.0,633771.9,268125.8,ERANGEL,2U4GBNA0Ymkh7r4bt_pOMMNMgyg1Bu4f2swT1CInnZK_JzPLoGiMz4CUGd0w6F8u,369,BearBr2,25.0,632886.4,266938.3
15754,M16A4,theappleseed,8.0,369548.0,412797.0,ERANGEL,2U4GBNA0Ymk1RHgbpquKEf2XGvs0Lf4hBM0pppK6ltkeeUpBTkUBBgaM9ptjLyK9,428,yangis007,52.0,369096.6,412301.6
10078,Down and Out,StaticWolf158,11.0,559037.9,163144.3,MIRAMAR,2U4GBNA0YmlVEJH40yYUJYj_0fbnj6ni40IVXYoVrcz3AL25B7EyVC9jkthpdBqJ,246,MistaWolf,21.0,558435.1,157382.4
7154,AKM,AnYunsama,8.0,172181.4,591831.6,ERANGEL,2U4GBNA0YmmUU3c1kLo2IOj5-j063UaY8pgxS0nttP5W3n07JrWk9HdrfYO7Wmh_,543,ericw123,21.0,171763.7,592428.1
7088,SCAR-L,stlws6,6.0,260827.5,443846.6,ERANGEL,2U4GBNA0YmmQsSP1cTICzA0HPeUIJlRdrmobjO1AV79onDKgabuqQZtHBj57WbX7,1657,TATYQ0,8.0,271761.3,434045.9
19290,Down and Out,Unkind86,1.0,381779.8,168254.2,ERANGEL,2U4GBNA0YmnvJKYDCzoWXUD9M4JqS0ici4XUJlpUvtHpFM-Q6Eg5ud2uxLuP8kFL,1432,minski788,7.0,380313.9,144807.5
45520,M16A4,Noperz,7.0,341891.9,315099.1,,2U4GBNA0YmkR7sfxyc54Dx9lGb6MyEG9swS8gV636LZ7hUXb4JAlcC__VliD5Q15,155,KenjiNara,26.0,342237.7,315116.5
52268,UMP9,Ertillery,34.0,398093.2,387745.3,ERANGEL,2U4GBNA0YmkmuICN3HpBJv7HUu3NvIxm_ZHMH0Ez6Yr7y4a-wMKfogTh8eZTpbDn,757,lolzorrior,41.0,398155.9,386858.9
16054,M416,MoGu1314,1.0,555810.1,506771.8,ERANGEL,2U4GBNA0YmmBCcS-UPptwrYgSDS-f3ZQVLfTiODaWOSWVw7O-QmFEKOuFfK_s51Z,703,NightEagle_,25.0,555279.3,514173.3
41452,M416,TT1ONE,2.0,437620.3,333119.7,ERANGEL,2U4GBNA0Ymlzuoyul-uVOoCfd0qfUBA3igIaTt6_IxNjuC5A-nkje6T3AQOxaDUL,835,OB941,20.0,437535.2,333125.5
23011,UMP9,MasterKungFu,15.0,434681.0,185313.1,MIRAMAR,2U4GBNA0YmlCF7Oa8xnJV0YHQuLQVFhHufMrk1LsuYcO_V234U_5t3nA44XqLUgp,310,cty99999,25.0,434571.2,184994.8
15256,AKM,AmazinFunk,3.0,572890.1,424663.7,ERANGEL,2U4GBNA0YmmPUGQntz_LANJgJ5Svb4x4JBg3bF1h-MoCbhGeEMiA1FKe9yNIEWmN,1491,bot_yu,7.0,570135.5,421213.7
12688,Down and Out,2040383870,17.0,367259.8,388795.2,ERANGEL,2U4GBNA0YmkOcQCai5FphjtN-yxPDC8qUW9FjjneCZoy--l0lx9GlYeB9jdXtoXg,561,diuxiaoqiu,30.0,367881.6,388809.6
43031,M16A4,Zanch,14.0,534184.4,595108.9,ERANGEL,2U4GBNA0YmmbqKfDDw4cDzkPcY86d_7asa2V-RpQhTdegAMi6QcCg2Gi_07MHe00,663,superjake1016,46.0,537639.3,594814.8
46890,Kar98k,sikaoer,11.0,431893.9,640530.6,ERANGEL,2U4GBNA0Ymnu1MtVlZKT3-vDBHXj6xdCvdPk_4ttYK7JPQ2htI9-D6TGZzt1LGpI,269,Real-Loud,21.0,431507.2,640001.4
30903,Mini 14,Fatman21,22.0,378226.5,424551.9,MIRAMAR,2U4GBNA0YmmXrVLu2Vn4ujdrNB_aGKsJI9GMGwhKGClqp51y_fRFF4L2jfpvP5F3,335,MrPhineas,18.0,378430.1,424067.1
24372,SCAR-L,bl_1980,68.0,206567.4,272303.8,ERANGEL,2U4GBNA0YmmatKlQVmm0UR3tuS1IUx11KOh7zqpnyfBk-UNDe73nSm1SbnZwFK45,131,lisong-,84.0,204541.4,272427.9
29131,Down and Out,Music_lz,1.0,227307.3,156633.1,ERANGEL,2U4GBNA0YmmZpjNwmC13VxKfAhk01o5Pe9pR2kfAv5S57nsn2vpti79yStbZXEfO,1707,TheDirewolf_YT,4.0,226097.3,156568.5
42248,M416,Undead1Warrior,3.0,457090.6,457963.2,ERANGEL,2U4GBNA0Ymk1P0poLMOMmCNcQgkyH0zKxjYKtoqEVay3FpbJFzKGDLhB8CzasjN0,753,andy8772,14.0,421796.3,461412.8
9725,M416,nbnbGG,12.0,210947.1,417784.6,ERANGEL,2U4GBNA0YmkQ00EhFgsvQVr6H40QjFqTNuXS7XSc4v7zMyoQSIANLDoJynMVel7N,889,umcy,30.0,213036.4,416173.5
52522,Mini 14,killerdecay,2.0,664682.7,497996.8,ERANGEL,2U4GBNA0YmlyDsMmTrZNCf9nPj0VJ-EleN6ykd-_jS40xMgJlnd2S-xMY2RrOTIV,1484,fujingbaoye,5.0,647550.3,514607.9
14455,SCAR-L,datoupanda,4.0,388300.6,336662.6,ERANGEL,2U4GBNA0YmnDchRvMXX0prdhS7vRdO3vaP82V7uZ5pSao2g1IPIa4-utgOREzwfe,1472,luckysky01,14.0,392285.9,334785.3
22348,Down and Out,Thecute-yin,7.0,333655.8,547495.4,ERANGEL,2U4GBNA0YmmJRt6_nPq_i9KJcmyIszGZsCTm7QEduWrB6hu6GCr6JTGDERMweRNU,1290,guojinlong520,8.0,340038.3,554921.1
2595,Punch,noah210,27.0,162251.4,414303.1,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,154,Prooten,50.0,0.0,0.0
26544,AKM,Omega793,7.0,444251.3,141497.5,ERANGEL,2U4GBNA0Ymn8v0At6lfc1lldPwZKCrz262_FAjrT_wg-fsYwjriik5HnP6WbZkYD,1592,K3V5T0,7.0,443671.6,141896.0
47626,M16A4,CUIKAI94,6.0,700085.9,344022.7,ERANGEL,2U4GBNA0YmkFFKwnaYV2mQDuPI-1Wua4DipGwJd7g4C0gxOlq_29wdZ-xs1jKq0U,125,R6-PFolkz,27.0,0.0,0.0
25802,Down and Out,sunhailong520,6.0,442202.8,645072.9,ERANGEL,2U4GBNA0Ymmc9ZUm1JhO35zcDeWN-38s8fRJNb0rjcsC5ZXJkZe16N5sWA8YiuSX,428,shuashuashuac,,442100.6,642542.6
25452,UMP9,SAnChELLLO,49.0,334586.6,470076.8,MIRAMAR,2U4GBNA0YmmSqhs1Q3P8z0A1AN20PzxJXPAzr5DXN_GgX4b_FQVr5L5YRB53lmcm,183,IMPvr,71.0,334657.9,470549.6
53727,Bluezone,,,,,MIRAMAR,2U4GBNA0YmnuiN8AmFSPXMmYqyqQK0Oi8BxmEi7-xOSIaxi32-7f1iyBefNoGxFx,1490,454sadasdasd,13.0,449114.8,486640.2
12375,Down and Out,qweqwedqswdas,1.0,581034.8,597964.2,ERANGEL,2U4GBNA0Ymm1NCG6blhHVR7xrg7Ts6kRiMRgH-hJY2VFXmuU6OmjfNyRYnEmkuHL,1607,Kang3600,4.0,587238.0,592327.4
31753,S1897,Yankee6628,23.0,418546.6,324445.3,ERANGEL,2U4GBNA0YmkQ-bcsS7uzrWIHzPwucjqGAMB7n6Rn5PBpHbDa9FlUmsAhtggibmeb,207,XxMelonLordxX,28.0,418488.4,324869.8
53803,M16A4,Urdeerfather,20.0,161517.9,295088.8,ERANGEL,2U4GBNA0Ymn1qSJWdMKH1NxDR7U4nuIgHCv5nRz4xOzyG4IDKgsi_cuaHUZV74MF,301,SoloIguana,20.0,161524.5,294890.3
47837,S686,exoBoos,18.0,286027.3,179928.6,ERANGEL,2U4GBNA0YmmvTrjq3yvJ6hj4TrnKdnk_1NmljW3ws2pEHjDCbf4mGZXibs6tf-sA,259,LAOZI945,36.0,286246.2,178946.0
47448,M416,Z1260420291,1.0,398309.5,627845.2,ERANGEL,2U4GBNA0Yml3JIax4sdxs7PtCMO3SRL5DxqdBPZ5PWMVdd8l82krP0IoIMG-PSid,1749,Hyperion1,2.0,398637.3,627762.4
53435,SCAR-L,baobaoyibaobao,5.0,362152.9,219274.4,ERANGEL,2U4GBNA0Ymn07ixTdoHMoiNMEt6OhQafaLj2-Vy0fdedKKHiI0znhoBTG8DFP7lc,1381,LG_svc,7.0,361320.1,220660.9
16514,Down and Out,linlin5678,7.0,419882.8,326901.4,ERANGEL,2U4GBNA0YmkmpGQda-zheRR5OehAWFdhNpKAOxD2OhteJ4ZY_Cca77BUjHA-s5cp,197,Peerless_Misery,43.0,418534.2,324414.0
32201,SCAR-L,Mi_Skye,6.0,461899.2,268208.4,MIRAMAR,2U4GBNA0YmlZbWWadv9oHeihrX_CnHdCQ-CKoHtN9RBYNx5ijDLebYS9iy6nlYh-,1538,DatOldSaoPig,8.0,462447.2,268018.3
51834,Down and Out,soryano,6.0,536487.9,276725.0,MIRAMAR,2U4GBNA0YmlIKSh2_M1TT1Q4YXWw9lxua1AgG1MQTTpNyUkKxAVxO5NGPBWYToWY,1311,Miner_Blue,11.0,512440.3,273891.9
14951,M416,AirLin,9.0,358830.9,337338.7,ERANGEL,2U4GBNA0YmkrnRYmcqdS0ZmufwhnaBxacoegaoqGLOUF5CSZ0N5uaAJJ16tKvJom,1407,ResaGirl86,14.0,372799.0,346430.6
10267,S686,Samnick090,26.0,418222.8,324603.3,ERANGEL,2U4GBNA0YmlH7FO3-OjKS1AfDSQDGJnvq3znVBthqoAvXRqVvepAhARIieIjJn_6,233,mackcothran,27.0,419432.2,324594.3
5676,Down and Out,dabaozi1,1.0,309048.0,276545.9,ERANGEL,2U4GBNA0YmnIkC2agUfbPkAgjSdKzB4peHEfhtUOmLKAc8G9lzMoBMtZ33Q5p9ll,1103,yanni_the_greek,8.0,302656.0,296972.0
48232,S686,csnsb,23.0,371621.3,412734.1,ERANGEL,2U4GBNA0YmlFz8FS4tzZ_jsZcGL5b7M0tmwS_yFbpJMESCG9Y3_Sny8dSvAmxcTY,211,beaturmother484,30.0,371402.0,412784.5
34059,Down and Out,KK-jane,1.0,121616.0,295265.9,ERANGEL,2U4GBNA0YmneYUMPiSMlbZjTVEu1OpSbr8cQwZg8fcvDeDxCvVcSZKB6uYj8tojY,1559,LZRNM,8.0,103006.5,309649.5
50297,Mini 14,SF_WULIU,1.0,521525.2,572708.9,ERANGEL,2U4GBNA0YmnqlIokdO3jzMDYQumc4i8TnaIrybLlIWbj7CjxusRbgfnB9r9WIa-8,1717,NSJBABY,5.0,519426.3,567171.1
45961,Down and Out,HotClamsMiami,8.0,393240.7,294024.7,ERANGEL,2U4GBNA0Ymk5oqgPL-bCwyE8cNwaDBmUNqAF61Q8fxRMs3QevmkuX0GcmmMnm6-0,200,alvincooldude,41.0,393082.8,294137.7
22233,S12K,Zps_HanGe_Man,25.0,574218.8,169727.5,ERANGEL,2U4GBNA0Ymm2YwPnwAWKM7Ps6uyMRHL22Dmz0RCfE9KK3Uwmnl6E20s22_y8Y2un,1075,Mmstuff,30.0,574868.6,169763.5
45312,SCAR-L,o_Bancheon_o,5.0,135412.3,304304.9,ERANGEL,2U4GBNA0YmkTuEH_giSYlaX0h1FV_0eWbWn4oqIhiAaZOZLEmlvtKesd2nMqJvcA,1707,Boop_Monster,6.0,135690.7,304190.8
3163,Bluezone,,,,,ERANGEL,2U4GBNA0Ymm_5InGu4XxmbWrPJjpsdwDKldtKteYWNAiZwf0kk_eKg6SGWDmiikq,877,Durimz,58.0,0.0,0.0
17049,M16A4,TaylorSwifti,2.0,562005.6,243459.7,ERANGEL,2U4GBNA0Ymkj5qZk_QW2393G9orslCRxCmHbFVkw6WE4CgHP68Pfbizr5GTapmPl,602,SKtranquil,16.0,561712.7,243019.0
16428,SCAR-L,paladinr,12.0,604901.5,465229.9,ERANGEL,2U4GBNA0Ymk0Cs78xAwc9PkYlLdfCeSS1I5YPzAp2LCW5QJ6LTUCN6mM1vHdEqpO,311,PuriIndah,23.0,605708.7,468471.8
2686,Bluezone,,,,,ERANGEL,2U4GBNA0Ymn4K68JYbLzcXh5S2aPoQe1oJzDsd_lyNUfRddt9kkCPLgme76kr_A9,1362,XXpolice,8.0,458062.3,328299.3
39074,Bluezone,,,,,ERANGEL,2U4GBNA0YmmmdhvREqoUNbRFYDdesuDKulX47nax_AqXqNrBnnkqvlzXN-XDjsrK,1222,Noloveee,9.0,391769.0,265067.6
47447,M16A4,HankdaTank0713,15.0,546235.1,501399.8,ERANGEL,2U4GBNA0Yml3JIax4sdxs7PtCMO3SRL5DxqdBPZ5PWMVdd8l82krP0IoIMG-PSid,568,tikin93,28.0,547547.3,502286.4
7041,M416,COOL_WUXIN,18.0,536197.5,251310.4,ERANGEL,2U4GBNA0YmmQsSP1cTICzA0HPeUIJlRdrmobjO1AV79onDKgabuqQZtHBj57WbX7,635,riddick84,26.0,538044.9,250992.9
930,P1911,E-SportCupid,16.0,180205.6,224472.6,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,271,cyberkeeper,41.0,180708.7,224390.4
3761,S1897,Telieke731,13.0,552106.3,361574.1,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,398,Mysterious-W,39.0,550233.0,361543.3
20139,Punch,PG-NIGHT,22.0,129172.9,495703.9,ERANGEL,2U4GBNA0YmnjLXVIRg8p3ln4XaWG9VVqCRNMoeJGvenaR1tvdgMvrDfNYUCVrwrR,125,81cc,31.0,129102.3,495666.1
23778,SCAR-L,xuanshen665,3.0,450969.7,564195.0,ERANGEL,2U4GBNA0Ymk7O4e_IzELgNllROgHlg1hPVeDb7TbLdkh2l6yGXkmIfSn-lFS9I0G,930,KoZeK,34.0,463780.0,576622.3
17752,M16A4,nono333,33.0,467130.9,643446.2,ERANGEL,2U4GBNA0Yml_4MR5oMfUdKHwG9cJO1dXiEJoZ_CIGGKyO09yZr9ztpV3HCtU9p_S,100,Loading-H,46.0,467557.7,643254.1
16421,Down and Out,paladinr,12.0,586330.3,478077.0,ERANGEL,2U4GBNA0Ymk0Cs78xAwc9PkYlLdfCeSS1I5YPzAp2LCW5QJ6LTUCN6mM1vHdEqpO,230,masafuG,22.0,581231.6,465029.3
34947,UMP9,AssassinO_o,23.0,369052.2,407544.3,ERANGEL,2U4GBNA0YmnpWAfEZJqVXmqtRb1S5VdFHfJqjqFT_foCwhVNOELUQd-A5Fw_A65a,276,suyu1111,26.0,360789.8,398624.5
3018,M16A4,valine4,21.0,437573.5,334837.4,ERANGEL,2U4GBNA0YmmZQ2J9Yb52vKPLwbhBwawIljBpPRhTi_79yTam0v7xmhrScrvgk6Jz,402,Serenity37,33.0,440078.3,334192.7
25323,M16A4,hgiiiiii,23.0,634239.6,469873.6,MIRAMAR,2U4GBNA0YmkCCOK7IDsLQOi0KZ73BBH3uCj6CtdKF9l0VNOASCNtrzBUAoEwrfhC,204,Dom01,25.0,634140.9,469825.9
46896,Down and Out,Estevez350,12.0,388882.8,345271.2,ERANGEL,2U4GBNA0Ymnu1MtVlZKT3-vDBHXj6xdCvdPk_4ttYK7JPQ2htI9-D6TGZzt1LGpI,1116,BrokenParachute,6.0,390419.9,347919.2
32839,M16A4,Caesar-Luo,42.0,687110.9,460143.5,ERANGEL,2U4GBNA0YmmU6jZcuLSf0AJofpCj_AJvzQkEtGtqVm3AHB4GrmWCxU96vbX-YNE1,193,randong901124,70.0,685130.6,461933.3
51460,SCAR-L,kimup20,2.0,158266.6,463422.8,ERANGEL,2U4GBNA0YmkriVinBVkkbxNhIQhgM2Rqjas9ixZB5eQ0JsQqMOQvvWe-Adm_nk_V,1628,Dirtywork214,9.0,158516.2,463967.4
4077,Down and Out,zhihangLiu,7.0,324958.4,336213.7,ERANGEL,2U4GBNA0YmnUX8tPU61HZRcRoGWE48u9_mAhu4VmmphV3S-xkb4HgExWgoOQMIH8,1070,zhangdada1993,17.0,327523.3,335702.5
